new,host,ttl,a,aaaa,soa,status_code,cname,mx,ns,txt,caa
[x],internal.whitebit.com,190,"172.64.155.125, 104.18.32.131","2606:4700:4400::ac40:9b7d, 2606:4700:4400::6812:2083","{'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,
[x],news.whitebit.com,300,,,"{'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,
[x],p.whitebit.com,300,"172.64.155.125, 104.18.32.131","2606:4700:4400::ac40:9b7d, 2606:4700:4400::6812:2083","{'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,
[x],passkeys.whitebit.com,300,"172.64.155.125, 104.18.32.131",,"{'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,
[x],payment.whitebit.com,300,"172.64.155.125, 104.18.32.131",,"{'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,amazon.com
[x],sentry.whitebit.com,300,"172.64.155.125, 104.18.32.131","2606:4700:4400::ac40:9b7d, 2606:4700:4400::6812:2083","{'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,
[x],smtp-router-1.whitebit.com,300,23.88.42.184,,"{'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,
[x],smtp2.whitebit.com,1800,,,"{'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,
[x],status.whitebit.com,201,"104.18.32.131, 172.64.155.125","2606:4700:4400::ac40:9b7d, 2606:4700:4400::6812:2083","{'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,"w1x1k10dbyzr.stspg-customer.com, status-page-domain-verification=fqnps0vsf9ng",
[x],stellar.whitebit.com,230,"104.18.32.131, 172.64.155.125","2606:4700:4400::6812:2083, 2606:4700:4400::ac40:9b7d","{'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,
[x],whitebit.com,300,"104.18.32.131, 172.64.155.125","2606:4700:4400::ac40:9b7d, 2606:4700:4400::6812:2083","{'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,"alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com","sharon.ns.cloudflare.com, thomas.ns.cloudflare.com","1password-site-verification=XGCKJUHI5FEDVDMVN6ANWRGWIY, atlassian-domain-verification=18UpSaViMaiRKthuIwNLIG4otifhqKrlOw0BMWl3s8R1sL3bKXEkfr6u6YtXAdH9, facebook-domain-verification=m8e6uburico5wpip5i8m3wgtcaq89r, google-site-verification=-l9YT6THWhwakpTRO99kqsKQYZB9ISwMPghWZyEPfXM, google-site-verification=ihNWMvKKsWTdn2g2kbAx2Xv4J053GD15MKB98OJKFmI, miro-verification=78187953ccf11c0d57958f5c245a0fb49bff39a6, v=spf1 +a +mx include:amazonses.com include:_spf.google.com include:mail.zendesk.com include:mxsspf.sendpulse.com include:mxsmtp.sendpulse.com -all","ssl.com, digicert.com; cansignhttpexchanges=yes, comodoca.com, letsencrypt.org, godaddy.com, pki.goog; cansignhttpexchanges=yes"
[x],www.whitebit.com,300,"104.18.32.131, 172.64.155.125","2606:4700:4400::ac40:9b7d, 2606:4700:4400::6812:2083","{'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'whitebit.com', 'ns': 'sharon.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2352127516, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,
